period;reporterISO;reporterDesc;flowDesc;partnerISO;partnerDesc;cmdCode;cmdDesc;aggrLevel;qtyUnitAbbr;qty;netWgt;primaryValue
2024;ITA;Italy;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;542,0;435035,0;205090,532
2024;ITA;Italy;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;49639,0;35409029,0;4449643,341
2024;LVA;Latvia;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;960,0;778105,0;80003,16
2024;LUX;Luxembourg;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;22630,901;20302894,0;1501623,917
2024;LUX;Luxembourg;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;186070,4;161665477,36;11918608,244
2024;NLD;Netherlands;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;41,0;30787,0;8549,723
2024;NLD;Netherlands;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;17707,0;14794404,0;1409310,231
2024;PRT;Portugal;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;6,0;2650,0;4014,409
2024;PRT;Portugal;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;586,0;283064,0;209515,271
2024;KOR;Rep. of Korea;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;150,802;124630,0;18481,0
2024;ROU;Romania;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;192,0;175860,0;133797,45
2024;SVN;Slovenia;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2540,75;1832450,0;410000,316
2024;SVN;Slovenia;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;488,73;244288,0;36687,337
2024;ESP;Spain;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;12627,5;529072,0;344498,18
2024;ESP;Spain;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;31202,5;25206540,0;1606970,854
2024;CHE;Switzerland;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;65179,0;46281285,0;6688497,708
2024;CHE;Switzerland;Import;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;1431,0;859944,0;217457,609
2024;GBR;United Kingdom;Export;FRA;France;440323;"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which the smallest cross-sectional dimension is 15 cm or more";6;m³;2640,0;2200000,0;133932,48
2024;BEL;Belgium;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;76208,96;674357,89;238233,878
2024;BEL;Belgium;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;91,36;42768,66;4425,899
2024;BEN;Benin;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,056;50,0;15246,879
2024;CIV;Côte d'Ivoire;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,392;350,0;2181,424
2024;FRA;France;Export;BEL;Belgium;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;335,0;310543,574;15048,336
2024;FRA;France;Export;CHN;China;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;2,0;9,741
2024;FRA;France;Export;CZE;Czechia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;53,0;50072,0;14177,019
2024;FRA;France;Export;DEU;Germany;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;800,0;1166,806
2024;FRA;France;Export;ITA;Italy;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;179,0;176905,0;54870,195
2024;FRA;France;Export;JPN;Japan;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;92,0;82000,0;93888,928
2024;FRA;France;Export;MAR;Morocco;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;220,0;1451,472
2024;FRA;France;Export;NLD;Netherlands;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;1,0;17,318
2024;FRA;France;Export;PRT;Portugal;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;93,0;112687,0;13190,971
2024;FRA;France;Export;BLM;Saint Barthélemy;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;82,0;70430,0;297809,407
2024;FRA;France;Export;CHE;Switzerland;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;19,0;2790,0;6156,58
2024;FRA;France;Export;GBR;United Kingdom;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;99,0;568,193;3684,423
2024;FRA;France;Export;W00;World;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;956,0;807018,767;501471,197
2024;FRA;France;Import;BEL;Belgium;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;89,0;77809,0;99844,186
2024;FRA;France;Import;BRA;Brazil;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;25,0;27012,0;45110,37
2024;FRA;France;Import;CMR;Cameroon;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;97,0;95391,0;83004,51
2024;FRA;France;Import;CAF;Central African Rep.;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3495,0;3039296,0;2182458,923
2024;FRA;France;Import;COG;Congo;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1601,0;1521217,0;1464409,89
2024;FRA;France;Import;CIV;Côte d'Ivoire;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;N/A;0,0;878,0;588,815
2024;FRA;France;Import;COD;Dem. Rep. of the Congo;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2066,0;1999878,0;1122916,691
2024;FRA;France;Import;DEU;Germany;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;13,0;687,0;4724,591
2024;FRA;France;Import;GNB;Guinea-Bissau;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;1,0;150,451
2024;FRA;France;Import;IDN;Indonesia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2,0;9,133;24,895
2024;FRA;France;Import;ITA;Italy;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;160,0;117434,0;98897,103
2024;FRA;France;Import;LBR;Liberia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;360,0;302288,0;199314,95
2024;FRA;France;Import;MYS;Malaysia;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6,0;124,0;811,785
2024;FRA;France;Import;NLD;Netherlands;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;110,0;82241,0;132366,471
2024;FRA;France;Import;POL;Poland;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;26,0;17950,0;74240,476
2024;FRA;France;Import;ZAF;South Africa;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7,0;291,0;1111,605
2024;FRA;France;Import;ESP;Spain;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6,0;5131,0;18873,468
2024;FRA;France;Import;W00;World;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;N/A;0,0;7287637,133;5528849,179
2024;DEU;Germany;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;19,302;22613,0;18763,25
2024;GRC;Greece;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;21,0;20986,0;18171,003
2024;IND;India;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2461,0;;752301,223
2024;ITA;Italy;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;874,0;464579,0;566123,946
2024;ITA;Italy;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;52,0;46800,0;8524,829
2024;JPN;Japan;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;91,0;;101706,914
2024;LUX;Luxembourg;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6,24;33428,0;2363,681
2024;LUX;Luxembourg;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3,0;103761,0;7336,883
2024;NLD;Netherlands;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,815;728,0;1500,179
2024;NLD;Netherlands;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;449,0;444267,0;823475,054
2024;POL;Poland;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;762,0;1648,0
2024;PRT;Portugal;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;26,0;24000,0;40940,476
2024;PRT;Portugal;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5,0;2529,0;3006,353
2024;ZAF;South Africa;Export;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2975,97;;881650,503
2024;ESP;Spain;Import;FRA;France;440349;"Wood, tropical; other than dark red meranti, light red meranti meranti bakau and teak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2,0;70,0;5396,556
2024;DZA;Algeria;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;35,964;37482,606;20844,0
2024;AUT;Austria;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1851,828;2104350,0;2181299,693
2024;AUT;Austria;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;135,461;153933,0;112224,453
2024;BEL;Belgium;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;242998,52;4314308,44;1739076,581
2024;BEL;Belgium;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;39908,42;43662695,7;15174362,7
2024;CAN;Canada;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;60,0;59072,575;24083,196
2024;CHN;China;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;262043,0;281822760,0;114755751,0
2024;HRV;Croatia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;704,01;772629,0;439954,0
2024;CZE;Czechia;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2726,0;2452120,0;1668297,0
2024;CZE;Czechia;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;9568,0;6445520,0;5911465,0
2024;CIV;Côte d'Ivoire;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3,126;3552,0;8439,409
2024;DNK;Denmark;Export;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;38,0;41439,0;2878,824
2024;DNK;Denmark;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2210,0;2513021,0;774773,856
2024;FRA;France;Export;DZA;Algeria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;47,0;47763,0;18784,713
2024;FRA;France;Export;AUT;Austria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;883,0;917625,0;753358,448
2024;FRA;France;Export;BEL;Belgium;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;64668,0;62220747,0;9789336,793
2024;FRA;France;Export;KHM;Cambodia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;91,0;100500,0;36554,153
2024;FRA;France;Export;CHN;China;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;136366,0;145332702,0;51927262,099
2024;FRA;France;Export;HKG;China, Hong Kong SAR;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;8381,0;8934203,0;3438111,176
2024;FRA;France;Export;MAC;China, Macao SAR;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;47,0;51179,0;16621,034
2024;FRA;France;Export;CZE;Czechia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3226,0;3230775,0;1772068,96
2024;FRA;France;Export;DNK;Denmark;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;17761,0;17577741,0;4928208,12
2024;FRA;France;Export;PYF;French Polynesia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2,0;1700,0;4873,959
2024;FRA;France;Export;DEU;Germany;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;14581,0;14770725,0;5369114,718
2024;FRA;France;Export;IND;India;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;724,0;764022,0;233416,429
2024;FRA;France;Export;IRL;Ireland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;52,0;51000,0;58393,343
2024;FRA;France;Export;ITA;Italy;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;9458,0;9948128,0;3776239,256
2024;FRA;France;Export;JPN;Japan;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;56,0;47867,0;44720,713
2024;FRA;France;Export;LTU;Lithuania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;27,0;24500,0;11410,455
2024;FRA;France;Export;LUX;Luxembourg;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6045,0;5610174,0;299437,307
2024;FRA;France;Export;NLD;Netherlands;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;7100,0;7359766,0;2697831,132
2024;FRA;France;Export;S19;Other Asia, nes;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;116,0;93131,0;54997,916
2024;FRA;France;Export;POL;Poland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;20,0;22232,0;18156,932
2024;FRA;France;Export;PRT;Portugal;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;6231,0;6577673,0;3149181,619
2024;FRA;France;Export;ROU;Romania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;217,0;211536,0;97386,1
2024;FRA;France;Export;BLM;Saint Barthélemy;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;3,0;1500,0;4040,526
2024;FRA;France;Export;SRB;Serbia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;121,0;126902,0;34980,372
2024;FRA;France;Export;SVK;Slovakia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;4,0;108,238
2024;FRA;France;Export;SVN;Slovenia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1582,0;1643870,0;820516,908
2024;FRA;France;Export;ESP;Spain;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;41166,0;42285410,0;14735800,342
2024;FRA;France;Export;SWE;Sweden;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1941,0;1981403,0;494798,321
2024;FRA;France;Export;CHE;Switzerland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;5235,0;4564158,0;2252490,021
2024;FRA;France;Export;THA;Thailand;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;422,0;460500,0;119003,402
2024;FRA;France;Export;TUR;Türkiye;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;24,0;27000,0;10607,329
2024;FRA;France;Export;UKR;Ukraine;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;18,0;20800,0;58286,188
2024;FRA;France;Export;GBR;United Kingdom;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;2797,0;2862615,0;2029571,601
2024;FRA;France;Export;VNM;Viet Nam;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;25194,0;25989521,0;8549104,132
2024;FRA;France;Export;W00;World;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;354603,0;363859372,0;117604772,755
2024;FRA;France;Import;_X ;Areas, nes;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;5,0;346,362
2024;FRA;France;Import;AUT;Austria;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;975,0;1104786,0;813233,57
2024;FRA;France;Import;BEL;Belgium;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;10179,0;9704853,0;2150518,958
2024;FRA;France;Import;CHN;China;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1,0;18,0;238,124
2024;FRA;France;Import;HRV;Croatia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;355,0;389731,0;396637,237
2024;FRA;France;Import;CZE;Czechia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;1858,0;1347898,0;1082302,529
2024;FRA;France;Import;FRA;France;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;320,0;280920,0;350515,923
2024;FRA;France;Import;DEU;Germany;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;13047,0;13233161,0;11449330,668
2024;FRA;France;Import;HUN;Hungary;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;40,0;41255,0;182771,847
2024;FRA;France;Import;IND;India;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;0,0;219,195;127,721
2024;FRA;France;Import;ITA;Italy;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;254,0;285691,0;93790,432
2024;FRA;France;Import;LVA;Latvia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;31,0;20810,0;26447,967
2024;FRA;France;Import;LTU;Lithuania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;507,0;444051,0;2052989,984
2024;FRA;France;Import;LUX;Luxembourg;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;296,0;292985,0;87631,687
2024;FRA;France;Import;NLD;Netherlands;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;15,0;11830,0;6181,475
2024;FRA;France;Import;POL;Poland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;71,0;66457,0;38301,115
2024;FRA;France;Import;PRT;Portugal;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;190,0;186184,0;67368,442
2024;FRA;France;Import;ROU;Romania;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;833,0;799070,0;1255053,697
2024;FRA;France;Import;SVK;Slovakia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;20,0;16000,0;73627,848
2024;FRA;France;Import;SVN;Slovenia;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;672,0;793728,0;578614,617
2024;FRA;France;Import;ESP;Spain;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;9826,0;10216264,0;1511188,209
2024;FRA;France;Import;CHE;Switzerland;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;830,0;894680,0;458319,935
2024;FRA;France;Import;USA;USA;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;31,0;27304,0;26465,285
2024;FRA;France;Import;UKR;Ukraine;440391;"Wood; oak, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated";6;m³;184,0;165854,0;794920,775
